story_id,story_title,published,lesson_number,tier,frame_index,word_index,word,question_type,prompt,correct_answer,translation,pinyin,part_of_speech,options_from_source,context_sentence,source,validation_status,validation_errors,lesson_sub_order
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,1,咖啡廳,pinyin,咖啡廳,kāfēitīng,cafe,kāfēitīng,N,"[""zhīdào"", ""kāfēitīng"", ""bīngqílín"", ""hǎochī""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,1,咖啡廳,pos,咖啡廳,N,cafe,kāfēitīng,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,2,冰淇淋,translation,冰淇淋,ice cream,ice cream,bīngqílín,N,"[""cake"", ""pastry"", ""candy"", ""frozen treat"", ""cold dessert"", ""sweet snack""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,2,冰淇淋,reverse,ice cream,冰淇淋,ice cream,bīngqílín,N,"[""知道"", ""咖啡廳"", ""冰淇淋"", ""好吃""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,2,冰淇淋,listening,冰淇淋,冰淇淋,ice cream,bīngqílín,N,"[""知道"", ""咖啡廳"", ""冰淇淋"", ""好吃""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,2,冰淇淋,pinyin,冰淇淋,bīngqílín,ice cream,bīngqílín,N,"[""zhīdào"", ""kāfēitīng"", ""bīngqílín"", ""hǎochī""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,2,冰淇淋,pos,冰淇淋,N,ice cream,bīngqílín,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,3,好吃,translation,好吃,delicious,delicious,hǎochī,Adj,"[""tasty"", ""bitter"", ""sour"", ""spicy""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,3,好吃,reverse,delicious,好吃,delicious,hǎochī,Adj,"[""知道"", ""咖啡廳"", ""冰淇淋"", ""好吃""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,3,好吃,listening,好吃,好吃,delicious,hǎochī,Adj,"[""知道"", ""咖啡廳"", ""冰淇淋"", ""好吃""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,3,好吃,pinyin,好吃,hǎochī,delicious,hǎochī,Adj,"[""zhīdào"", ""kāfēitīng"", ""bīngqílín"", ""hǎochī""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,4,3,好吃,pos,好吃,Adj,delicious,hǎochī,Adj,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,0,巧克力,translation,巧克力,chocolate,chocolate,qiǎokèlì,N,"[""caramel"", ""vanilla"", ""strawberry"", ""candy"", ""cookie"", ""pastry""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,0,巧克力,reverse,chocolate,巧克力,chocolate,qiǎokèlì,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,0,巧克力,listening,巧克力,巧克力,chocolate,qiǎokèlì,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,0,巧克力,pinyin,巧克力,qiǎokèlì,chocolate,qiǎokèlì,N,"[""qiǎokèlì"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,0,巧克力,pos,巧克力,N,chocolate,qiǎokèlì,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,1,冰淇淋,translation,冰淇淋,ice cream,ice cream,bīngqílīn,N,"[""cake"", ""pastry"", ""candy"", ""frozen treat"", ""cold dessert"", ""sweet snack""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,1,冰淇淋,reverse,ice cream,冰淇淋,ice cream,bīngqílīn,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,1,冰淇淋,listening,冰淇淋,冰淇淋,ice cream,bīngqílīn,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,1,冰淇淋,pinyin,冰淇淋,bīngqílīn,ice cream,bīngqílīn,N,"[""qiǎokèlì"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,5,1,冰淇淋,pos,冰淇淋,N,ice cream,bīngqílīn,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,0,巧克力,translation,巧克力,chocolate,chocolate,qiǎokèlì,N,"[""caramel"", ""vanilla"", ""strawberry"", ""candy"", ""cookie"", ""pastry""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,0,巧克力,reverse,chocolate,巧克力,chocolate,qiǎokèlì,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,0,巧克力,listening,巧克力,巧克力,chocolate,qiǎokèlì,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,0,巧克力,pinyin,巧克力,qiǎokèlì,chocolate,qiǎokèlì,N,"[""qiǎokèlì"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,0,巧克力,pos,巧克力,N,chocolate,qiǎokèlì,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,1,冰淇淋,translation,冰淇淋,ice cream,ice cream,bīngqílīn,N,"[""cake"", ""pastry"", ""candy"", ""frozen treat"", ""cold dessert"", ""sweet snack""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,1,冰淇淋,reverse,ice cream,冰淇淋,ice cream,bīngqílīn,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,1,冰淇淋,listening,冰淇淋,冰淇淋,ice cream,bīngqílīn,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,1,冰淇淋,pinyin,冰淇淋,bīngqílīn,ice cream,bīngqílīn,N,"[""qiǎokèlì"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,5,1,冰淇淋,pos,冰淇淋,N,ice cream,bīngqílīn,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,0,巧克力,translation,巧克力,chocolate,chocolate,qiǎokèlì,N,"[""caramel"", ""vanilla"", ""strawberry"", ""candy"", ""cookie"", ""pastry""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,0,巧克力,reverse,chocolate,巧克力,chocolate,qiǎokèlì,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,0,巧克力,listening,巧克力,巧克力,chocolate,qiǎokèlì,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,0,巧克力,pinyin,巧克力,qiǎokèlì,chocolate,qiǎokèlì,N,"[""qiǎokèlì"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,0,巧克力,pos,巧克力,N,chocolate,qiǎokèlì,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,1,冰淇淋,translation,冰淇淋,ice cream,ice cream,bīngqílīn,N,"[""cake"", ""pastry"", ""candy"", ""frozen treat"", ""cold dessert"", ""sweet snack""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,1,冰淇淋,reverse,ice cream,冰淇淋,ice cream,bīngqílīn,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,1,冰淇淋,listening,冰淇淋,冰淇淋,ice cream,bīngqílīn,N,"[""巧克力"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,1,冰淇淋,pinyin,冰淇淋,bīngqílīn,ice cream,bīngqílīn,N,"[""qiǎokèlì"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,5,1,冰淇淋,pos,冰淇淋,N,ice cream,bīngqílīn,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,0,有,translation,有,have,have,yǒu,V,"[""lack"", ""need"", ""want"", ""to lack"", ""to need"", ""to require""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,0,有,reverse,have,有,have,yǒu,V,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,0,有,listening,有,有,have,yǒu,V,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,0,有,pinyin,有,yǒu,have,yǒu,V,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,0,有,pos,有,V,have,yǒu,V,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,1,很多,translation,很多,many,many,hěn duō,Quant,"[""few"", ""little"", ""none"", ""a few"", ""some""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,1,很多,reverse,many,很多,many,hěn duō,Quant,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,1,很多,listening,很多,很多,many,hěn duō,Quant,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,1,很多,pinyin,很多,hěn duō,many,hěn duō,Quant,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,1,很多,pos,很多,Quant,many,hěn duō,Quant,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,2,種,translation,種,kind,kind,zhǒng,MW,"[""type"", ""style"", ""brand"", ""class""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,2,種,reverse,kind,種,kind,zhǒng,MW,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,2,種,listening,種,種,kind,zhǒng,MW,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,2,種,pinyin,種,zhǒng,kind,zhǒng,MW,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,2,種,pos,種,MW,kind,zhǒng,MW,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,3,冰淇淋,translation,冰淇淋,ice cream,ice cream,bīngqílīn,N,"[""cake"", ""pastry"", ""candy"", ""frozen treat"", ""cold dessert"", ""sweet snack""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,3,冰淇淋,reverse,ice cream,冰淇淋,ice cream,bīngqílīn,N,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,3,冰淇淋,listening,冰淇淋,冰淇淋,ice cream,bīngqílīn,N,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,3,冰淇淋,pinyin,冰淇淋,bīngqílīn,ice cream,bīngqílīn,N,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,6,3,冰淇淋,pos,冰淇淋,N,ice cream,bīngqílīn,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,0,有,translation,有,have,have,yǒu,V,"[""lack"", ""need"", ""want"", ""to lack"", ""to need"", ""to require""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,0,有,reverse,have,有,have,yǒu,V,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,0,有,listening,有,有,have,yǒu,V,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,0,有,pinyin,有,yǒu,have,yǒu,V,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,0,有,pos,有,V,have,yǒu,V,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,1,很多,translation,很多,many,many,hěn duō,Quant,"[""few"", ""little"", ""none"", ""a few"", ""some""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,1,很多,reverse,many,很多,many,hěn duō,Quant,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,1,很多,listening,很多,很多,many,hěn duō,Quant,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,1,很多,pinyin,很多,hěn duō,many,hěn duō,Quant,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,1,很多,pos,很多,Quant,many,hěn duō,Quant,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,2,種,translation,種,kind,kind,zhǒng,MW,"[""type"", ""style"", ""brand"", ""class""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,2,種,reverse,kind,種,kind,zhǒng,MW,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,2,種,listening,種,種,kind,zhǒng,MW,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,2,種,pinyin,種,zhǒng,kind,zhǒng,MW,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,2,種,pos,種,MW,kind,zhǒng,MW,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,3,冰淇淋,translation,冰淇淋,ice cream,ice cream,bīngqílīn,N,"[""cake"", ""pastry"", ""candy"", ""frozen treat"", ""cold dessert"", ""sweet snack""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,3,冰淇淋,reverse,ice cream,冰淇淋,ice cream,bīngqílīn,N,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,3,冰淇淋,listening,冰淇淋,冰淇淋,ice cream,bīngqílīn,N,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,3,冰淇淋,pinyin,冰淇淋,bīngqílīn,ice cream,bīngqílīn,N,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,6,3,冰淇淋,pos,冰淇淋,N,ice cream,bīngqílīn,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,0,有,translation,有,have,have,yǒu,V,"[""lack"", ""need"", ""want"", ""to lack"", ""to need"", ""to require""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,0,有,reverse,have,有,have,yǒu,V,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,0,有,listening,有,有,have,yǒu,V,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,0,有,pinyin,有,yǒu,have,yǒu,V,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,0,有,pos,有,V,have,yǒu,V,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,1,很多,translation,很多,many,many,hěn duō,Quant,"[""few"", ""little"", ""none"", ""a few"", ""some""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,1,很多,reverse,many,很多,many,hěn duō,Quant,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,1,很多,listening,很多,很多,many,hěn duō,Quant,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,1,很多,pinyin,很多,hěn duō,many,hěn duō,Quant,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,1,很多,pos,很多,Quant,many,hěn duō,Quant,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,2,種,translation,種,kind,kind,zhǒng,MW,"[""type"", ""style"", ""brand"", ""class""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,2,種,reverse,kind,種,kind,zhǒng,MW,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,2,種,listening,種,種,kind,zhǒng,MW,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,2,種,pinyin,種,zhǒng,kind,zhǒng,MW,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,2,種,pos,種,MW,kind,zhǒng,MW,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,3,冰淇淋,translation,冰淇淋,ice cream,ice cream,bīngqílīn,N,"[""cake"", ""pastry"", ""candy"", ""frozen treat"", ""cold dessert"", ""sweet snack""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,3,冰淇淋,reverse,ice cream,冰淇淋,ice cream,bīngqílīn,N,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,3,冰淇淋,listening,冰淇淋,冰淇淋,ice cream,bīngqílīn,N,"[""有"", ""很多"", ""種"", ""冰淇淋""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,3,冰淇淋,pinyin,冰淇淋,bīngqílīn,ice cream,bīngqílīn,N,"[""yǒu"", ""hěn duō"", ""zhǒng"", ""bīngqílīn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,6,3,冰淇淋,pos,冰淇淋,N,ice cream,bīngqílīn,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,0,星期六,translation,星期六,Saturday,Saturday,xīngqīliù,N,"[""Sunday"", ""Monday"", ""Tuesday"", ""Friday""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,0,星期六,reverse,Saturday,星期六,Saturday,xīngqīliù,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,0,星期六,listening,星期六,星期六,Saturday,xīngqīliù,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,0,星期六,pinyin,星期六,xīngqīliù,Saturday,xīngqīliù,N,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,0,星期六,pos,星期六,N,Saturday,xīngqīliù,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,1,下午,translation,下午,afternoon,afternoon,xiàwǔ,N,"[""morning"", ""evening"", ""night"", ""nighttime""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,1,下午,reverse,afternoon,下午,afternoon,xiàwǔ,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,1,下午,listening,下午,下午,afternoon,xiàwǔ,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,1,下午,pinyin,下午,xiàwǔ,afternoon,xiàwǔ,N,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,1,下午,pos,下午,N,afternoon,xiàwǔ,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,2,兩點半,translation,兩點半,two thirty,two thirty,liǎng diǎn bàn,Time,"[""one o'clock"", ""three o'clock"", ""four o'clock"", ""four thirty""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,2,兩點半,reverse,two thirty,兩點半,two thirty,liǎng diǎn bàn,Time,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,2,兩點半,listening,兩點半,兩點半,two thirty,liǎng diǎn bàn,Time,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,2,兩點半,pinyin,兩點半,liǎng diǎn bàn,two thirty,liǎng diǎn bàn,Time,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,easy,7,2,兩點半,pos,兩點半,Time,two thirty,liǎng diǎn bàn,Time,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,0,星期六,translation,星期六,Saturday,Saturday,xīngqīliù,N,"[""Sunday"", ""Monday"", ""Tuesday"", ""Friday""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,0,星期六,reverse,Saturday,星期六,Saturday,xīngqīliù,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,0,星期六,listening,星期六,星期六,Saturday,xīngqīliù,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,0,星期六,pinyin,星期六,xīngqīliù,Saturday,xīngqīliù,N,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,0,星期六,pos,星期六,N,Saturday,xīngqīliù,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,1,下午,translation,下午,afternoon,afternoon,xiàwǔ,N,"[""morning"", ""evening"", ""night"", ""nighttime""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,1,下午,reverse,afternoon,下午,afternoon,xiàwǔ,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,1,下午,listening,下午,下午,afternoon,xiàwǔ,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,1,下午,pinyin,下午,xiàwǔ,afternoon,xiàwǔ,N,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,1,下午,pos,下午,N,afternoon,xiàwǔ,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,2,兩點半,translation,兩點半,two thirty,two thirty,liǎng diǎn bàn,Time,"[""one o'clock"", ""three o'clock"", ""four o'clock"", ""four thirty""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,2,兩點半,reverse,two thirty,兩點半,two thirty,liǎng diǎn bàn,Time,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,2,兩點半,listening,兩點半,兩點半,two thirty,liǎng diǎn bàn,Time,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,2,兩點半,pinyin,兩點半,liǎng diǎn bàn,two thirty,liǎng diǎn bàn,Time,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,medium,7,2,兩點半,pos,兩點半,Time,two thirty,liǎng diǎn bàn,Time,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,0,星期六,translation,星期六,Saturday,Saturday,xīngqīliù,N,"[""Sunday"", ""Monday"", ""Tuesday"", ""Friday""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,0,星期六,reverse,Saturday,星期六,Saturday,xīngqīliù,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,0,星期六,listening,星期六,星期六,Saturday,xīngqīliù,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,0,星期六,pinyin,星期六,xīngqīliù,Saturday,xīngqīliù,N,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,0,星期六,pos,星期六,N,Saturday,xīngqīliù,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,1,下午,translation,下午,afternoon,afternoon,xiàwǔ,N,"[""morning"", ""evening"", ""night"", ""nighttime""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,1,下午,reverse,afternoon,下午,afternoon,xiàwǔ,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,1,下午,listening,下午,下午,afternoon,xiàwǔ,N,"[""星期六"", ""下午"", ""兩點半""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,1,下午,pinyin,下午,xiàwǔ,afternoon,xiàwǔ,N,"[""xīngqīliù"", ""xiàwǔ"", ""liǎng diǎn bàn""]",,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,1,下午,pos,下午,N,afternoon,xiàwǔ,N,[],,live,ok,,1
custom-story-1785137028726,我們去喝下午茶,True,5,hard,7,2,兩點半,translation,兩點半,two thirty,two thirty,liǎng diǎn bàn,Time,"[""one o'clock"", ""three o'clock"", ""four o'clock"", ""four thirty""]",,live,ok,,1
