token_id,split,token_audio_path,target_tone_proxy,target_tone_proxy_source,predicted_tone,model_candidate,model_score_type,decision_score_T1,decision_score_T2,decision_score_T3,decision_score_T4,top1_margin,runner_up_tone,context_status,boundary_provenance,pitch_provenance,source_audio_path,source_audio_status,previous_lexical_tone,following_lexical_tone,sandhi_context,annotation_status,gold_status,auto_promotion_prohibited,human_perceived_tone,human_correctness,reviewer_id,reviewed_at,adjudicator_id,adjudication_status,review_notes,queue_reasons,priority_band
00201320_00,train,benchmark_token_segments/00201320_00.wav,T3,human_correct_prompt_proxy,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.6311679317547185,-2.4343943531275314,-0.24024618908471917,-1.3230421411569782,0.87141412,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202428_07,train,benchmark_token_segments/00202428_07.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-2.26646013826901,1.0686495088854662,0.19650635738272804,-1.1971664088554057,0.87214315,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202828_07,train,benchmark_token_segments/00202828_07.wav,T3,human_correct_prompt_proxy,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.23320497108624316,-1.0041247715996688,-0.6460931408150686,-0.6396615216612235,0.87286649,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204429_03,train,benchmark_token_segments/00204429_03.wav,T3,human_correct_prompt_proxy,T2,fusion,uncalibrated_linear_svm_margin,-1.3052519588667408,0.6031008215587632,-0.31481338697092176,-1.0889463741085605,0.91791421,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203026_09,train,benchmark_token_segments/00203026_09.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.0074473501281007,0.4264416737125125,-0.5196194046798831,-1.259620088255702,0.94606108,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204528_04,train,benchmark_token_segments/00204528_04.wav,T3,human_correct_prompt_proxy,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.38455188351548564,-2.056452671655663,-1.4412416246004727,0.5730736700399993,0.95762555,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00201620_00,train,benchmark_token_segments/00201620_00.wav,T3,human_correct_prompt_proxy,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.038786038403953005,-2.1500730955502343,-2.567786755001806,0.9288525429120796,0.96763858,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202220_08,train,benchmark_token_segments/00202220_08.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-2.2420643603074497,0.8785682355279111,-0.09000691289231733,-0.9467897582300066,0.96857515,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202428_04,train,benchmark_token_segments/00202428_04.wav,T3,human_correct_prompt_proxy,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.967827172571948,-0.344138727420372,-1.4779605496047035,0.7438095085111451,1.08794824,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203129_08,train,benchmark_token_segments/00203129_08.wav,T3,human_correct_prompt_proxy,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.8912670704542447,-0.2632885801484145,-1.3745787317344769,-2.1332629899673297,1.15455565,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202926_08,train,benchmark_token_segments/00202926_08.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8654837668009907,0.5109648477738177,-0.6643616999682112,-1.0193622963729156,1.17532655,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202408_04,train,benchmark_token_segments/00202408_04.wav,T3,human_correct_prompt_proxy,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.3001975870369447,-1.3598469189302345,-0.5479963518505371,0.6302059209980511,1.17820227,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204411_08,train,benchmark_token_segments/00204411_08.wav,T3,human_correct_prompt_proxy,T4,fusion,uncalibrated_linear_svm_margin,-4.07575832716923,-0.42775802249775774,-0.6322341398119373,0.7918801360278697,1.21963816,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00200720_08,train,benchmark_token_segments/00200720_08.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-4.7763395560872,3.3406047592765664,2.0061802278472167,-5.701898038094146,1.33442453,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00200720_00,train,benchmark_token_segments/00200720_00.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.8096442248558209,1.3342856179347842,-0.01318029147448263,-1.762597141531534,1.34746591,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203329_08,train,benchmark_token_segments/00203329_08.wav,T3,human_correct_prompt_proxy,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-2.0533053185437846,0.7082544949686812,-1.272257424711166,2.0936528437052013,1.38539835,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204311_08,train,benchmark_token_segments/00204311_08.wav,T3,human_correct_prompt_proxy,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-4.276173858844201,-1.937289063791353,0.2352227921898723,1.6439691982448452,1.40874641,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203108_04,train,benchmark_token_segments/00203108_04.wav,T3,human_correct_prompt_proxy,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.8801678816873355,-0.5698451813605545,-1.3822161406504736,-1.193953182489037,1.45001306,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00201114_00,train,benchmark_token_segments/00201114_00.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.9220679513525458,1.8737377207177253,-1.8780376785544868,0.2689093221814256,1.6048284,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203429_03,train,benchmark_token_segments/00203429_03.wav,T3,human_correct_prompt_proxy,T4,fusion,uncalibrated_linear_svm_margin,-3.6847388166380735,-1.5860165879969026,-0.23559546749338256,1.42000574999381,1.65560122,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202429_08,train,benchmark_token_segments/00202429_08.wav,T3,human_correct_prompt_proxy,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-4.4671803463183455,-1.1602958880758636,-0.06196295686822195,1.7961367763266982,1.85809973,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203526_08,train,benchmark_token_segments/00203526_08.wav,T3,human_correct_prompt_proxy,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,1.236490281000812,-0.7139533469559876,-0.9313748786924493,-1.5408251777466238,1.95044363,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00201020_05,train,benchmark_token_segments/00201020_05.wav,T3,human_correct_prompt_proxy,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8730407973238807,1.5744947773748086,-1.3595755803161858,-1.712817523766963,2.44753557,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202020_05,train,benchmark_token_segments/00202020_05.wav,T3,human_correct_prompt_proxy,T3,fusion,uncalibrated_linear_svm_margin,-0.3826063585917583,-0.7882839329314055,-0.35645441064500605,-0.3617525083787201,0.0052981,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00201020_00,train,benchmark_token_segments/00201020_00.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.6427599462801825,0.04015967343488791,0.05518980627802872,-0.6364319692646145,0.01503013,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202114_00,train,benchmark_token_segments/00202114_00.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8175433228040238,-0.7723870744544027,-0.34015486915896453,-0.36084902497419,0.02069416,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204608_04,train,benchmark_token_segments/00204608_04.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.010061560536042902,-0.9147582302827652,0.011296590910586324,-0.8488496866619051,0.02135815,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202120_00,train,benchmark_token_segments/00202120_00.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.4856161359301465,-0.2650251495321012,-0.24275035243861132,-0.6315981619126252,0.0222748,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204628_07,train,benchmark_token_segments/00204628_07.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.63395554406157,-0.12046710877639955,-0.0972372606871329,-1.3335802908654835,0.02322985,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00201920_05,train,benchmark_token_segments/00201920_05.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6640703747223603,-0.6284154898056609,-0.5933040094723665,-0.6746891569604982,0.03511148,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204328_04,train,benchmark_token_segments/00204328_04.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6639489342966873,-1.3891479016272918,-0.40475491493291677,-0.48422048723759525,0.07946557,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202911_08,train,benchmark_token_segments/00202911_08.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.51851029835921,-1.0910451351277533,0.24129546264292379,0.16098445553312202,0.08031101,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00201014_00,train,benchmark_token_segments/00201014_00.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-4.798988420851684,-2.7285998508125133,1.8413296831597097,1.7518750505876,0.08945463,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00203808_04,train,benchmark_token_segments/00203808_04.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.0033619838206485,-0.8107681032334216,-0.20083133421710053,-0.2970130970482864,0.09618176,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204629_08,train,benchmark_token_segments/00204629_08.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8238451203315535,-0.10219569216300328,0.012346866288010294,-1.0893470766642122,0.11454256,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00201220_00,train,benchmark_token_segments/00201220_00.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.216418399104147,-0.7939085186642315,0.11010254103311079,-0.005930331224098917,0.11603287,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00203528_04,train,benchmark_token_segments/00203528_04.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6281137421134533,-0.4980777378806365,-0.3626690595006098,-0.611587547072671,0.13540868,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202426_08,train,benchmark_token_segments/00202426_08.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-5.6001825610052025,-0.6538159924911608,0.09282841462640878,-0.0527862051694713,0.14561462,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202220_00,train,benchmark_token_segments/00202220_00.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6763615910718421,-0.2246795210971636,-0.06750330253216874,-0.8489841442951195,0.15717622,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204526_08,train,benchmark_token_segments/00204526_08.wav,T3,human_correct_prompt_proxy,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6381819140565592,-1.0269776606785914,0.0270260642832858,-0.13233876489227148,0.15936483,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00200320_08,train,benchmark_token_segments/00200320_08.wav,T3,human_correct_prompt_proxy,T3,fusion,uncalibrated_linear_svm_margin,-0.6204346964720375,0.33732339842072356,0.5087586996497877,-1.7349373719019088,0.1714353,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204208_04,train,benchmark_token_segments/00204208_04.wav,T3,human_correct_prompt_proxy,T3,fusion,uncalibrated_linear_svm_margin,-1.0365584084593804,-0.14788022566229264,0.030174935414077675,-0.7344675994221568,0.17805516,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
