audio,dataset_index,utt_id,corpus,speaker_id,speaker_variety,speech_type,word,word_script,pinyin,pinyin_variety,pinyin_source,syllable_base,tone
SSB00050235_w002_shi4.wav,1902,SSB00050235,aishell3-derived,SSB0005,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00050255_w000_zhe4.wav,1907,SSB00050255,aishell3-derived,SSB0005,mainland,native,这,simplified,zhe4,mainland,corpus,zhe,4
SSB00050260_w003_zai4.wav,1917,SSB00050260,aishell3-derived,SSB0005,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00050314_w002_shi4.wav,1962,SSB00050314,aishell3-derived,SSB0005,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00050315_w000_jiu4.wav,1965,SSB00050315,aishell3-derived,SSB0005,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB00050315_w006_la1.wav,1971,SSB00050315,aishell3-derived,SSB0005,mainland,native,拉,simplified,la1,mainland,corpus,la,1
SSB00380247_w002_dou1.wav,1989,SSB00380247,aishell3-derived,SSB0038,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB00380280_w000_rang4.wav,2000,SSB00380280,aishell3-derived,SSB0038,mainland,native,让,simplified,rang4,mainland,corpus,rang,4
SSB00380300_w001_shi4.wav,2011,SSB00380300,aishell3-derived,SSB0038,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00380307_w001_zuo4.wav,2016,SSB00380307,aishell3-derived,SSB0038,mainland,native,做,simplified,zuo4,mainland,corpus,zuo,4
SSB00380310_w000_dui4.wav,2019,SSB00380310,aishell3-derived,SSB0038,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00380310_w004_you3.wav,2023,SSB00380310,aishell3-derived,SSB0038,mainland,native,有,simplified,you3,mainland,corpus,you,3
SSB00380351_w000_ta1.wav,2034,SSB00380351,aishell3-derived,SSB0038,mainland,native,他,simplified,ta1,mainland,corpus,ta,1
SSB00380356_w004_xin1.wav,2042,SSB00380356,aishell3-derived,SSB0038,mainland,native,新,simplified,xin1,mainland,corpus,xin,1
SSB00380459_w004_zai4.wav,2078,SSB00380459,aishell3-derived,SSB0038,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00430003_w001_wo3.wav,2089,SSB00430003,aishell3-derived,SSB0043,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB00430003_w003_wo2.wav,2091,SSB00430003,aishell3-derived,SSB0043,mainland,native,我,simplified,wo2,mainland,corpus,wo,2
SSB00430012_w001_wo3.wav,2097,SSB00430012,aishell3-derived,SSB0043,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB00430056_w000_ni2.wav,2105,SSB00430056,aishell3-derived,SSB0043,mainland,native,你,simplified,ni2,mainland,corpus,ni,2
SSB00430081_w004_dui4.wav,2113,SSB00430081,aishell3-derived,SSB0043,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00430081_w008_lai2.wav,2117,SSB00430081,aishell3-derived,SSB0043,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB00430159_w000_wo3.wav,2144,SSB00430159,aishell3-derived,SSB0043,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB00430159_w004_lai2.wav,2148,SSB00430159,aishell3-derived,SSB0043,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB00430173_w001_wo3.wav,2153,SSB00430173,aishell3-derived,SSB0043,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB00430184_w001_you2.wav,2165,SSB00430184,aishell3-derived,SSB0043,mainland,native,有,simplified,you2,mainland,corpus,you,2
SSB00430270_w000_ni3.wav,2217,SSB00430270,aishell3-derived,SSB0043,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB00430276_w004_ye3.wav,2224,SSB00430276,aishell3-derived,SSB0043,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB00430282_w000_wo3.wav,2229,SSB00430282,aishell3-derived,SSB0043,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB00430282_w002_jiu4.wav,2231,SSB00430282,aishell3-derived,SSB0043,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB00430294_w000_cong2.wav,2249,SSB00430294,aishell3-derived,SSB0043,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB00430294_w005_ta1.wav,2254,SSB00430294,aishell3-derived,SSB0043,mainland,native,他,simplified,ta1,mainland,corpus,ta,1
SSB00430311_w000_ni3.wav,2262,SSB00430311,aishell3-derived,SSB0043,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB00430311_w003_jiu4.wav,2265,SSB00430311,aishell3-derived,SSB0043,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB00430324_w000_zhe4.wav,2268,SSB00430324,aishell3-derived,SSB0043,mainland,native,这,simplified,zhe4,mainland,corpus,zhe,4
SSB00430324_w002_yi2.wav,2270,SSB00430324,aishell3-derived,SSB0043,mainland,native,以,simplified,yi2,mainland,corpus,yi,2
SSB00430324_w003_hen3.wav,2271,SSB00430324,aishell3-derived,SSB0043,mainland,native,很,simplified,hen3,mainland,corpus,hen,3
SSB00430361_w000_er2.wav,2293,SSB00430361,aishell3-derived,SSB0043,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB00430386_w000_qu4.wav,2311,SSB00430386,aishell3-derived,SSB0043,mainland,native,去,simplified,qu4,mainland,corpus,qu,4
SSB00430409_w000_hai2.wav,2332,SSB00430409,aishell3-derived,SSB0043,mainland,native,还,simplified,hai2,mainland,corpus,hai,2
SSB00430415_w002_hai2.wav,2340,SSB00430415,aishell3-derived,SSB0043,mainland,native,还,simplified,hai2,mainland,corpus,hai,2
SSB00430417_w000_hui4.wav,2344,SSB00430417,aishell3-derived,SSB0043,mainland,native,会,simplified,hui4,mainland,corpus,hui,4
SSB00430434_w002_ni3.wav,2359,SSB00430434,aishell3-derived,SSB0043,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB00430456_w000_ta1.wav,2372,SSB00430456,aishell3-derived,SSB0043,mainland,native,他,simplified,ta1,mainland,corpus,ta,1
SSB00430469_w000_wo3.wav,2381,SSB00430469,aishell3-derived,SSB0043,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB00430489_w000_he2.wav,2399,SSB00430489,aishell3-derived,SSB0043,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00430498_w002_ni3.wav,2405,SSB00430498,aishell3-derived,SSB0043,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB00570020_w001_yao4.wav,2412,SSB00570020,aishell3-derived,SSB0057,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB00570035_w000_zhe4.wav,2421,SSB00570035,aishell3-derived,SSB0057,mainland,native,这,simplified,zhe4,mainland,corpus,zhe,4
SSB00570099_w001_dui4.wav,2429,SSB00570099,aishell3-derived,SSB0057,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00570118_w000_er2.wav,2433,SSB00570118,aishell3-derived,SSB0057,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB00570124_w001_ge1.wav,2440,SSB00570124,aishell3-derived,SSB0057,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00050336_w000_wo2.wav,2486,SSB00050336,aishell3-derived,SSB0005,mainland,native,我,simplified,wo2,mainland,corpus,wo,2
SSB00050346_w003_cong2.wav,2495,SSB00050346,aishell3-derived,SSB0005,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB00050382_w000_yao4.wav,2514,SSB00050382,aishell3-derived,SSB0005,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB00050417_w000_zai4.wav,2537,SSB00050417,aishell3-derived,SSB0005,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00570379_w000_lai2.wav,2555,SSB00570379,aishell3-derived,SSB0057,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB00570405_w001_die1.wav,2566,SSB00570405,aishell3-derived,SSB0057,mainland,native,跌,simplified,die1,mainland,corpus,die,1
SSB00570405_w003_zhi4.wav,2568,SSB00570405,aishell3-derived,SSB0057,mainland,native,至,simplified,zhi4,mainland,corpus,zhi,4
SSB00570450_w002_yao4.wav,2583,SSB00570450,aishell3-derived,SSB0057,mainland,native,要,simplified,yao4,mainland,corpus,yao,4
SSB00570483_w001_cong2.wav,2590,SSB00570483,aishell3-derived,SSB0057,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB00730002_w001_zhe4.wav,2597,SSB00730002,aishell3-derived,SSB0073,mainland,native,这,simplified,zhe4,mainland,corpus,zhe,4
SSB00730012_w001_shi4.wav,2601,SSB00730012,aishell3-derived,SSB0073,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00730012_w005_he2.wav,2605,SSB00730012,aishell3-derived,SSB0073,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00730015_w001_shi4.wav,2611,SSB00730015,aishell3-derived,SSB0073,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00730015_w003_guo4.wav,2613,SSB00730015,aishell3-derived,SSB0073,mainland,native,过,simplified,guo4,mainland,corpus,guo,4
SSB00730037_w000_zai4.wav,2618,SSB00730037,aishell3-derived,SSB0073,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00730049_w003_kan4.wav,2635,SSB00730049,aishell3-derived,SSB0073,mainland,native,看,simplified,kan4,mainland,corpus,kan,4
SSB00730049_w005_xiang3.wav,2637,SSB00730049,aishell3-derived,SSB0073,mainland,native,想,simplified,xiang3,mainland,corpus,xiang,3
SSB00730051_w000_zai4.wav,2639,SSB00730051,aishell3-derived,SSB0073,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00730051_w002_yu3.wav,2641,SSB00730051,aishell3-derived,SSB0073,mainland,native,与,simplified,yu3,mainland,corpus,yu,3
SSB00730061_w000_he2.wav,2660,SSB00730061,aishell3-derived,SSB0073,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00730072_w000_er2.wav,2677,SSB00730072,aishell3-derived,SSB0073,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB00730086_w003_ji2.wav,2688,SSB00730086,aishell3-derived,SSB0073,mainland,native,及,simplified,ji2,mainland,corpus,ji,2
SSB00730099_w001_hai2.wav,2700,SSB00730099,aishell3-derived,SSB0073,mainland,native,还,simplified,hai2,mainland,corpus,hai,2
SSB00730110_w000_ye3.wav,2721,SSB00730110,aishell3-derived,SSB0073,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB00730110_w002_dong3.wav,2723,SSB00730110,aishell3-derived,SSB0073,mainland,native,懂,simplified,dong3,mainland,corpus,dong,3
SSB00730112_w001_ge1.wav,2727,SSB00730112,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730115_w002_dui4.wav,2730,SSB00730115,aishell3-derived,SSB0073,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00730121_w000_you2.wav,2738,SSB00730121,aishell3-derived,SSB0073,mainland,native,有,simplified,you2,mainland,corpus,you,2
SSB00730140_w001_ye3.wav,2751,SSB00730140,aishell3-derived,SSB0073,mainland,native,也,simplified,ye3,mainland,corpus,ye,3
SSB00730155_w001_ge1.wav,2755,SSB00730155,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730157_w001_zai4.wav,2757,SSB00730157,aishell3-derived,SSB0073,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00730185_w001_zai4.wav,2762,SSB00730185,aishell3-derived,SSB0073,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00730188_w000_zai4.wav,2767,SSB00730188,aishell3-derived,SSB0073,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00730213_w002_dao4.wav,2787,SSB00730213,aishell3-derived,SSB0073,mainland,native,到,simplified,dao4,mainland,corpus,dao,4
SSB00730214_w001_ge1.wav,2791,SSB00730214,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730218_w001_ge1.wav,2793,SSB00730218,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730233_w002_dui4.wav,2809,SSB00730233,aishell3-derived,SSB0073,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00730262_w006_he2.wav,2819,SSB00730262,aishell3-derived,SSB0073,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00730265_w002_hai2.wav,2823,SSB00730265,aishell3-derived,SSB0073,mainland,native,还,simplified,hai2,mainland,corpus,hai,2
SSB00730291_w001_ge1.wav,2852,SSB00730291,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730292_w001_ge1.wav,2854,SSB00730292,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730303_w000_zai4.wav,2857,SSB00730303,aishell3-derived,SSB0073,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00730350_w000_dan4.wav,2888,SSB00730350,aishell3-derived,SSB0073,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB00730367_w000_dui4.wav,2901,SSB00730367,aishell3-derived,SSB0073,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB00730373_w000_xiang4.wav,2907,SSB00730373,aishell3-derived,SSB0073,mainland,native,向,simplified,xiang4,mainland,corpus,xiang,4
SSB00730374_w007_he2.wav,2919,SSB00730374,aishell3-derived,SSB0073,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00730396_w003_rang4.wav,2926,SSB00730396,aishell3-derived,SSB0073,mainland,native,让,simplified,rang4,mainland,corpus,rang,4
SSB00730399_w001_ge1.wav,2931,SSB00730399,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730417_w004_he2.wav,2949,SSB00730417,aishell3-derived,SSB0073,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00730440_w002_cheng1.wav,2963,SSB00730440,aishell3-derived,SSB0073,mainland,native,称,simplified,cheng1,mainland,corpus,cheng,1
SSB00730443_w001_ge1.wav,2969,SSB00730443,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00730455_w003_cai2.wav,2973,SSB00730455,aishell3-derived,SSB0073,mainland,native,才,simplified,cai2,mainland,corpus,cai,2
SSB00730459_w000_jiu4.wav,2975,SSB00730459,aishell3-derived,SSB0073,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB00730467_w002_he2.wav,2982,SSB00730467,aishell3-derived,SSB0073,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00730471_w000_zai4.wav,2988,SSB00730471,aishell3-derived,SSB0073,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00730471_w003_he2.wav,2991,SSB00730471,aishell3-derived,SSB0073,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00730486_w001_ge1.wav,2995,SSB00730486,aishell3-derived,SSB0073,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB01220073_w003_cai2.wav,3027,SSB01220073,aishell3-derived,SSB0122,mainland,native,才,simplified,cai2,mainland,corpus,cai,2
SSB01220085_w000_dui4.wav,3033,SSB01220085,aishell3-derived,SSB0122,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB01220091_w000_wei4.wav,3048,SSB01220091,aishell3-derived,SSB0122,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB01220171_w000_dui4.wav,3069,SSB01220171,aishell3-derived,SSB0122,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB01220171_w004_jiang1.wav,3073,SSB01220171,aishell3-derived,SSB0122,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB01220337_w000_ta1.wav,3092,SSB01220337,aishell3-derived,SSB0122,mainland,native,他,simplified,ta1,mainland,corpus,ta,1
SSB01220359_w002_ge1.wav,3099,SSB01220359,aishell3-derived,SSB0122,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB01220366_w004_yi3.wav,3104,SSB01220366,aishell3-derived,SSB0122,mainland,native,已,simplified,yi3,mainland,corpus,yi,3
SSB01220373_w000_wei4.wav,3107,SSB01220373,aishell3-derived,SSB0122,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB01220398_w001_shi4.wav,3122,SSB01220398,aishell3-derived,SSB0122,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB01220401_w000_zai4.wav,3127,SSB01220401,aishell3-derived,SSB0122,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00050433_w000_qi2.wav,3144,SSB00050433,aishell3-derived,SSB0005,mainland,native,其,simplified,qi2,mainland,corpus,qi,2
SSB00050443_w000_jiang1.wav,3153,SSB00050443,aishell3-derived,SSB0005,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB00050449_w002_ge1.wav,3164,SSB00050449,aishell3-derived,SSB0005,mainland,native,歌,simplified,ge1,mainland,corpus,ge,1
SSB00050449_w004_dou1.wav,3166,SSB00050449,aishell3-derived,SSB0005,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB00050458_w002_zai4.wav,3170,SSB00050458,aishell3-derived,SSB0005,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB00050458_w004_he2.wav,3172,SSB00050458,aishell3-derived,SSB0005,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB00050458_w006_you3.wav,3174,SSB00050458,aishell3-derived,SSB0005,mainland,native,有,simplified,you3,mainland,corpus,you,3
SSB00050462_w000_ta1.wav,3177,SSB00050462,aishell3-derived,SSB0005,mainland,native,他,simplified,ta1,mainland,corpus,ta,1
SSB00050470_w000_dan4.wav,3189,SSB00050470,aishell3-derived,SSB0005,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB00050470_w003_shi4.wav,3192,SSB00050470,aishell3-derived,SSB0005,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB00050479_w000_cai2.wav,3199,SSB00050479,aishell3-derived,SSB0005,mainland,native,才,simplified,cai2,mainland,corpus,cai,2
SSB00050480_w003_jiang1.wav,3209,SSB00050480,aishell3-derived,SSB0005,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB00110016_w002_bei4.wav,3220,SSB00110016,aishell3-derived,SSB0011,mainland,native,被,simplified,bei4,mainland,corpus,bei,4
SSB00110029_w003_cong2.wav,3235,SSB00110029,aishell3-derived,SSB0011,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB00110031_w000_dan4.wav,3242,SSB00110031,aishell3-derived,SSB0011,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB01220427_w002_jiang1.wav,3262,SSB01220427,aishell3-derived,SSB0122,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB01220442_w000_jiang1.wav,3279,SSB01220442,aishell3-derived,SSB0122,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB01220448_w001_dui4.wav,3285,SSB01220448,aishell3-derived,SSB0122,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB01220473_w002_dou1.wav,3305,SSB01220473,aishell3-derived,SSB0122,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB01450012_w000_lai2.wav,3310,SSB01450012,aishell3-derived,SSB0145,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB01450039_w000_bing4.wav,3331,SSB01450039,aishell3-derived,SSB0145,mainland,native,并,simplified,bing4,mainland,corpus,bing,4
SSB01450039_w004_he2.wav,3335,SSB01450039,aishell3-derived,SSB0145,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB01450040_w001_zai4.wav,3338,SSB01450040,aishell3-derived,SSB0145,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB01450046_w002_zui4.wav,3346,SSB01450046,aishell3-derived,SSB0145,mainland,native,最,simplified,zui4,mainland,corpus,zui,4
SSB01450048_w001_ying1.wav,3351,SSB01450048,aishell3-derived,SSB0145,mainland,native,应,simplified,ying1,mainland,corpus,ying,1
SSB01450074_w000_you3.wav,3371,SSB01450074,aishell3-derived,SSB0145,mainland,native,有,simplified,you3,mainland,corpus,you,3
SSB01450082_w001_dui4.wav,3385,SSB01450082,aishell3-derived,SSB0145,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB01450086_w003_shi4.wav,3392,SSB01450086,aishell3-derived,SSB0145,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB01450089_w003_dou1.wav,3397,SSB01450089,aishell3-derived,SSB0145,mainland,native,都,simplified,dou1,mainland,corpus,dou,1
SSB01450097_w001_he2.wav,3404,SSB01450097,aishell3-derived,SSB0145,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB01450129_w000_qu4.wav,3421,SSB01450129,aishell3-derived,SSB0145,mainland,native,去,simplified,qu4,mainland,corpus,qu,4
SSB01450133_w007_he2.wav,3440,SSB01450133,aishell3-derived,SSB0145,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB01450135_w004_ying1.wav,3448,SSB01450135,aishell3-derived,SSB0145,mainland,native,应,simplified,ying1,mainland,corpus,ying,1
SSB01450142_w000_geng4.wav,3452,SSB01450142,aishell3-derived,SSB0145,mainland,native,更,simplified,geng4,mainland,corpus,geng,4
SSB01450142_w002_shi4.wav,3454,SSB01450142,aishell3-derived,SSB0145,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB01450142_w007_ke3.wav,3459,SSB01450142,aishell3-derived,SSB0145,mainland,native,可,simplified,ke3,mainland,corpus,ke,3
SSB01450146_w001_you4.wav,3462,SSB01450146,aishell3-derived,SSB0145,mainland,native,又,simplified,you4,mainland,corpus,you,4
SSB01450156_w002_geng4.wav,3499,SSB01450156,aishell3-derived,SSB0145,mainland,native,更,simplified,geng4,mainland,corpus,geng,4
SSB01450169_w002_yu3.wav,3509,SSB01450169,aishell3-derived,SSB0145,mainland,native,与,simplified,yu3,mainland,corpus,yu,3
SSB01450171_w000_bing4.wav,3512,SSB01450171,aishell3-derived,SSB0145,mainland,native,并,simplified,bing4,mainland,corpus,bing,4
SSB01450174_w000_lai2.wav,3519,SSB01450174,aishell3-derived,SSB0145,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB01450176_w000_lai2.wav,3526,SSB01450176,aishell3-derived,SSB0145,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB01450185_w000_yu2.wav,3529,SSB01450185,aishell3-derived,SSB0145,mainland,native,与,simplified,yu2,mainland,corpus,yu,2
SSB01450200_w000_qie3.wav,3538,SSB01450200,aishell3-derived,SSB0145,mainland,native,且,simplified,qie3,mainland,corpus,qie,3
SSB01450213_w000_shi4.wav,3549,SSB01450213,aishell3-derived,SSB0145,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB01450213_w005_he2.wav,3554,SSB01450213,aishell3-derived,SSB0145,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB01450229_w001_shi4.wav,3573,SSB01450229,aishell3-derived,SSB0145,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB01450229_w002_hen2.wav,3574,SSB01450229,aishell3-derived,SSB0145,mainland,native,很,simplified,hen2,mainland,corpus,hen,2
SSB01450232_w002_you2.wav,3579,SSB01450232,aishell3-derived,SSB0145,mainland,native,有,simplified,you2,mainland,corpus,you,2
SSB01450237_w000_bei4.wav,3584,SSB01450237,aishell3-derived,SSB0145,mainland,native,被,simplified,bei4,mainland,corpus,bei,4
SSB01450237_w004_ji2.wav,3588,SSB01450237,aishell3-derived,SSB0145,mainland,native,及,simplified,ji2,mainland,corpus,ji,2
SSB01450246_w002_shi4.wav,3596,SSB01450246,aishell3-derived,SSB0145,mainland,native,是,simplified,shi4,mainland,corpus,shi,4
SSB01450275_w000_dan4.wav,3611,SSB01450275,aishell3-derived,SSB0145,mainland,native,但,simplified,dan4,mainland,corpus,dan,4
SSB01450285_w001_zai4.wav,3624,SSB01450285,aishell3-derived,SSB0145,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB01450305_w000_zai4.wav,3634,SSB01450305,aishell3-derived,SSB0145,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB01450306_w000_lai2.wav,3638,SSB01450306,aishell3-derived,SSB0145,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB01450362_w000_gei3.wav,3659,SSB01450362,aishell3-derived,SSB0145,mainland,native,给,simplified,gei3,mainland,corpus,gei,3
SSB01450367_w002_zai4.wav,3666,SSB01450367,aishell3-derived,SSB0145,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB01450374_w000_jiu4.wav,3671,SSB01450374,aishell3-derived,SSB0145,mainland,native,就,simplified,jiu4,mainland,corpus,jiu,4
SSB01450413_w004_bian4.wav,3703,SSB01450413,aishell3-derived,SSB0145,mainland,native,便,simplified,bian4,mainland,corpus,bian,4
SSB01450428_w000_fang2.wav,3708,SSB01450428,aishell3-derived,SSB0145,mainland,native,房,simplified,fang2,mainland,corpus,fang,2
SSB01450440_w002_yong4.wav,3721,SSB01450440,aishell3-derived,SSB0145,mainland,native,用,simplified,yong4,mainland,corpus,yong,4
SSB01450440_w005_qu4.wav,3724,SSB01450440,aishell3-derived,SSB0145,mainland,native,去,simplified,qu4,mainland,corpus,qu,4
SSB01450469_w000_cong2.wav,3738,SSB01450469,aishell3-derived,SSB0145,mainland,native,从,simplified,cong2,mainland,corpus,cong,2
SSB01450474_w000_lai2.wav,3750,SSB01450474,aishell3-derived,SSB0145,mainland,native,来,simplified,lai2,mainland,corpus,lai,2
SSB02000084_w002_zai4.wav,3773,SSB02000084,aishell3-derived,SSB0200,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02000088_w000_ni3.wav,3779,SSB02000088,aishell3-derived,SSB0200,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02000159_w004_wo3.wav,3809,SSB02000159,aishell3-derived,SSB0200,mainland,native,我,simplified,wo3,mainland,corpus,wo,3
SSB02000169_w002_you2.wav,3813,SSB02000169,aishell3-derived,SSB0200,mainland,native,有,simplified,you2,mainland,corpus,you,2
SSB02000220_w005_er2.wav,3837,SSB02000220,aishell3-derived,SSB0200,mainland,native,而,simplified,er2,mainland,corpus,er,2
SSB02000244_w001_yong4.wav,3845,SSB02000244,aishell3-derived,SSB0200,mainland,native,用,simplified,yong4,mainland,corpus,yong,4
SSB02000244_w008_ni3.wav,3852,SSB02000244,aishell3-derived,SSB0200,mainland,native,你,simplified,ni3,mainland,corpus,ni,3
SSB02000256_w002_he2.wav,3857,SSB02000256,aishell3-derived,SSB0200,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02000258_w002_dui4.wav,3865,SSB02000258,aishell3-derived,SSB0200,mainland,native,对,simplified,dui4,mainland,corpus,dui,4
SSB02000289_w000_he2.wav,3885,SSB02000289,aishell3-derived,SSB0200,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02000289_w003_zai4.wav,3888,SSB02000289,aishell3-derived,SSB0200,mainland,native,在,simplified,zai4,mainland,corpus,zai,4
SSB02000294_w001_jiang1.wav,3893,SSB02000294,aishell3-derived,SSB0200,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
SSB02000298_w000_wei4.wav,3897,SSB02000298,aishell3-derived,SSB0200,mainland,native,为,simplified,wei4,mainland,corpus,wei,4
SSB02000298_w003_he2.wav,3900,SSB02000298,aishell3-derived,SSB0200,mainland,native,和,simplified,he2,mainland,corpus,he,2
SSB02000299_w001_jiang1.wav,3909,SSB02000299,aishell3-derived,SSB0200,mainland,native,将,simplified,jiang1,mainland,corpus,jiang,1
