story_id,story_title,published,lesson_number,tier,frame_index,word_index,word,question_type,prompt,correct_answer,translation,pinyin,part_of_speech,options_from_source,context_sentence,source,validation_status,validation_errors,lesson_sub_order
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,0,3,錢包,synonym,Which word or phrase is closest in meaning to 「錢包」?,皮夾,wallet,qiánbāo,N,"[""在"", ""友美"", ""要""]",媽，我跟友美要去喝下午茶，可是我的錢包不在房間裡。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,3,錢包,translation,Choose the best English meaning of 「錢包」.,wallet,wallet,qiánbāo,N,"[""home"", ""weekend"", ""ice cream""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,3,錢包,reverse,Choose the Chinese word for “wallet”.,錢包,wallet,qiánbāo,N,"[""週末"", ""冰淇淋"", ""錢包"", ""家""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,3,錢包,listening,🔊 Listen and choose the word you hear.,錢包,wallet,qiánbāo,N,"[""家"", ""冰淇淋"", ""週末"", ""錢包""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,3,錢包,pinyin,Choose the correct pinyin and tone pattern for 「錢包」.,qiánbāo,wallet,qiánbāo,N,"[""qiánbāo"", ""qiánbáo"", ""qiánbào"", ""qiánbǎo""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,3,錢包,cloze,Choose the word that best completes the sentence.,錢包,wallet,qiánbāo,N,"[""冰淇淋"", ""下午茶"", ""週末""]",媽，我跟友美兩點半要去喝下午茶，可是我的____不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,3,錢包,pos,"In this sentence, what part of speech is 「錢包」?",N,wallet,qiánbāo,N,"[""Adj"", ""MW"", ""Quant""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,3,錢包,synonym,"In this lesson context, which expression is closest in meaning to 「錢包」?",皮夾,wallet,qiánbāo,N,"[""友美"", ""家"", ""冰淇淋""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,3,錢包,translation,"In 「媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。」, what does 「錢包」 mean?",wallet,wallet,qiánbāo,N,"[""clothes"", ""hat"", ""money""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,3,錢包,reverse,Which Chinese word best matches “wallet” in this lesson context?,錢包,wallet,qiánbāo,N,"[""錢包"", ""帽子"", ""衣服"", ""錢""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,3,錢包,listening,🔊 Listen and choose the word you hear.,錢包,wallet,qiánbāo,N,"[""錢包"", ""帽子"", ""錢"", ""衣服""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,3,錢包,pinyin,Which pinyin exactly matches the lexical tones of 「錢包」?,qiánbāo,wallet,qiánbāo,N,"[""qiánbǎo"", ""qiánbāo"", ""qiánbáo"", ""qiánbào""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,3,錢包,cloze,Choose the most contextually appropriate word for the blank.,錢包,wallet,qiánbāo,N,"[""巧克力"", ""冰淇淋"", ""媽""]",媽，我跟友美兩點半要去喝下午茶，可是我的____不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,3,錢包,pos,Classify the grammatical category of 「錢包」 as used in the sentence.,N,wallet,qiánbāo,N,"[""V"", ""Adj"", ""MW""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,3,錢包,synonym,Which expression can best replace 「錢包」 without changing the intended meaning?,皮夾,wallet,qiánbāo,N,"[""東西"", ""鞋子"", ""帽子""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,0,4,房間,translation,房間,room,room,fángjiān,N,"[""this weekend"", ""weekend"", ""I""]",媽，我跟友美要去喝下午茶，可是我的錢包不在房間裡。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,0,4,房間,reverse,room,房間,room,fángjiān,N,"[""這個週末"", ""我"", ""房間"", ""週末""]",媽，我跟友美要去喝下午茶，可是我的錢包不在房間裡。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,0,4,房間,listening,🔊 Listen and choose the word you hear.,房間,room,fángjiān,N,"[""週末"", ""這個週末"", ""房間"", ""我""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,0,4,房間,pinyin,Choose the correct pinyin for 「房間」.,fángjiān,room,fángjiān,N,"[""fángjiān"", ""fángjiàn"", ""fángjián"", ""fángjiǎn""]",媽，我跟友美要去喝下午茶，可是我的錢包不在房間裡。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,0,4,房間,cloze,Complete the sentence.,房間,room,fángjiān,N,"[""咖啡廳"", ""冰淇淋"", ""友美""]",媽，我跟友美要去喝下午茶，可是我的錢包不在____裡。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,0,4,房間,pos,What is the part of speech of 「房間」?,N,room,fángjiān,N,"[""Loc"", ""V"", ""MW""]",媽，我跟友美要去喝下午茶，可是我的錢包不在房間裡。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,4,房間,translation,Choose the best English meaning of 「房間」.,room,room,fángjiān,N,"[""afternoon"", ""Saturday"", ""home""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,4,房間,reverse,Choose the Chinese word for “room”.,房間,room,fángjiān,N,"[""下午"", ""家"", ""星期六"", ""房間""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,4,房間,listening,🔊 Listen and choose the word you hear.,房間,room,fángjiān,N,"[""下午"", ""房間"", ""家"", ""星期六""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,4,房間,pinyin,Choose the correct pinyin and tone pattern for 「房間」.,fángjiān,room,fángjiān,N,"[""fángjián"", ""fángjiàn"", ""fángjiān"", ""fángjiǎn""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,4,房間,cloze,Choose the word that best completes the sentence.,房間,room,fángjiān,N,"[""週末"", ""星期六"", ""友美""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，____裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,0,4,房間,pos,"In this sentence, what part of speech is 「房間」?",N,room,fángjiān,N,"[""Pron"", ""Quant"", ""Prep""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了，房間裡到處都沒有。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,4,房間,translation,"In 「媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。」, what does 「房間」 mean?",room,room,fángjiān,N,"[""classroom"", ""dormitory"", ""hotel""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,4,房間,reverse,Which Chinese word best matches “room” in this lesson context?,房間,room,fángjiān,N,"[""宿舍"", ""飯店"", ""教室"", ""房間""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,4,房間,listening,🔊 Listen and choose the word you hear.,房間,room,fángjiān,N,"[""教室"", ""宿舍"", ""飯店"", ""房間""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,4,房間,pinyin,Which pinyin exactly matches the lexical tones of 「房間」?,fángjiān,room,fángjiān,N,"[""fángjián"", ""fángjiǎn"", ""fángjiān"", ""fángjiàn""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,4,房間,cloze,Choose the most contextually appropriate word for the blank.,房間,room,fángjiān,N,"[""桌子"", ""錢包"", ""星期六""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把____找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,0,4,房間,pos,Classify the grammatical category of 「房間」 as used in the sentence.,N,room,fángjiān,N,"[""Adv"", ""Quant"", ""Loc""]",媽，我跟友美兩點半要去喝下午茶，可是我的錢包不見了。我把房間找了半天還是沒有，快要遲到了。,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,0,客廳,translation,客廳,living room,living room,kè tīng,N,"[""at / in"", ""to do / make"", ""to want / need""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,0,客廳,reverse,living room,客廳,living room,kè tīng,N,"[""客廳"", ""做"", ""在"", ""要""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,0,客廳,listening,🔊 Listen and choose the word you hear.,客廳,living room,kè tīng,N,"[""做"", ""在"", ""客廳"", ""要""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,0,客廳,pinyin,Choose the correct pinyin for 「客廳」.,kè tīng,living room,kè tīng,N,"[""kè tíng"", ""kè tīng"", ""kè tǐng"", ""kè tìng""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,0,客廳,cloze,Complete the sentence.,客廳,living room,kè tīng,N,"[""媽"", ""週末"", ""巧克力""]",____的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,0,客廳,pos,What is the part of speech of 「客廳」?,N,living room,kè tīng,N,"[""V"", ""Quant"", ""Prep""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,0,客廳,synonym,Which word or phrase is closest in meaning to 「客廳」?,起居室,living room,kè tīng,N,"[""什麼"", ""要"", ""我""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,0,客廳,translation,Choose the best English meaning of 「客廳」.,living room,living room,kè tīng,N,"[""Saturday"", ""ice cream"", ""home""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,0,客廳,reverse,Choose the Chinese word for “living room”.,客廳,living room,kè tīng,N,"[""冰淇淋"", ""客廳"", ""家"", ""星期六""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,0,客廳,listening,🔊 Listen and choose the word you hear.,客廳,living room,kè tīng,N,"[""家"", ""冰淇淋"", ""星期六"", ""客廳""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,0,客廳,pinyin,Choose the correct pinyin and tone pattern for 「客廳」.,kè tīng,living room,kè tīng,N,"[""kè tīng"", ""kè tíng"", ""kè tǐng"", ""kè tìng""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,0,客廳,cloze,Choose the word that best completes the sentence.,客廳,living room,kè tīng,N,"[""咖啡廳"", ""下午茶"", ""下午""]",我記得____的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,0,客廳,pos,"In this sentence, what part of speech is 「客廳」?",N,living room,kè tīng,N,"[""MW"", ""V"", ""Quant""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,0,客廳,synonym,"In this lesson context, which expression is closest in meaning to 「客廳」?",起居室,living room,kè tīng,N,"[""下午"", ""冰淇淋"", ""週末""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,0,客廳,translation,"In 「我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？」, what does 「客廳」 mean?",living room,living room,kè tīng,N,"[""dormitory"", ""restaurant"", ""cafe""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,0,客廳,reverse,Which Chinese word best matches “living room” in this lesson context?,客廳,living room,kè tīng,N,"[""餐廳"", ""咖啡廳"", ""客廳"", ""宿舍""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,0,客廳,listening,🔊 Listen and choose the word you hear.,客廳,living room,kè tīng,N,"[""客廳"", ""咖啡廳"", ""宿舍"", ""餐廳""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,0,客廳,pinyin,Which pinyin exactly matches the lexical tones of 「客廳」?,kè tīng,living room,kè tīng,N,"[""kè tǐng"", ""kè tīng"", ""kè tìng"", ""kè tíng""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,0,客廳,cloze,Choose the most contextually appropriate word for the blank.,客廳,living room,kè tīng,N,"[""星期六"", ""巧克力"", ""下午茶""]",我剛剛看過，____的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,0,客廳,pos,Classify the grammatical category of 「客廳」 as used in the sentence.,N,living room,kè tīng,N,"[""Quant"", ""Pron"", ""V""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,0,客廳,synonym,Which expression can best replace 「客廳」 without changing the intended meaning?,起居室,living room,kè tīng,N,"[""家"", ""餐廳"", ""宿舍""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,1,桌子,translation,桌子,table,table,zhuō zǐ,N,"[""Youmei (person’s name)"", ""weekend"", ""to do / make""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,1,桌子,reverse,table,桌子,table,zhuō zǐ,N,"[""做"", ""週末"", ""友美"", ""桌子""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,1,桌子,listening,🔊 Listen and choose the word you hear.,桌子,table,zhuō zǐ,N,"[""桌子"", ""友美"", ""週末"", ""做""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,1,桌子,pinyin,Choose the correct pinyin for 「桌子」.,zhuō zǐ,table,zhuō zǐ,N,"[""zhuō zǐ"", ""zhuō zì"", ""zhuō zí"", ""zhuō zī""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,1,桌子,cloze,Complete the sentence.,桌子,table,zhuō zǐ,N,"[""家"", ""友美"", ""下午茶""]",客廳的____上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,1,桌子,pos,What is the part of speech of 「桌子」?,N,table,zhuō zǐ,N,"[""Adv"", ""Adj"", ""MW""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,1,桌子,synonym,Which word or phrase is closest in meaning to 「桌子」?,桌,table,zhuō zǐ,N,"[""在"", ""週末"", ""友美""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,1,桌子,translation,Choose the best English meaning of 「桌子」.,table,table,zhuō zǐ,N,"[""cafe"", ""afternoon"", ""home""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,1,桌子,reverse,Choose the Chinese word for “table”.,桌子,table,zhuō zǐ,N,"[""家"", ""咖啡廳"", ""下午"", ""桌子""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,1,桌子,listening,🔊 Listen and choose the word you hear.,桌子,table,zhuō zǐ,N,"[""咖啡廳"", ""家"", ""下午"", ""桌子""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,1,桌子,pinyin,Choose the correct pinyin and tone pattern for 「桌子」.,zhuō zǐ,table,zhuō zǐ,N,"[""zhuō zǐ"", ""zhuō zí"", ""zhuō zì"", ""zhuō zī""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,1,桌子,cloze,Choose the word that best completes the sentence.,桌子,table,zhuō zǐ,N,"[""冰淇淋"", ""巧克力"", ""下午茶""]",我記得客廳的____上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,1,桌子,pos,"In this sentence, what part of speech is 「桌子」?",N,table,zhuō zǐ,N,"[""V"", ""Pron"", ""Loc""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,1,桌子,synonym,"In this lesson context, which expression is closest in meaning to 「桌子」?",桌,table,zhuō zǐ,N,"[""下午"", ""友美"", ""星期六""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,1,桌子,translation,"In 「我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？」, what does 「桌子」 mean?",table,table,zhuō zǐ,N,"[""chair"", ""TV"", ""door""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,1,桌子,reverse,Which Chinese word best matches “table” in this lesson context?,桌子,table,zhuō zǐ,N,"[""椅子"", ""電視機"", ""門"", ""桌子""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,1,桌子,listening,🔊 Listen and choose the word you hear.,桌子,table,zhuō zǐ,N,"[""門"", ""椅子"", ""桌子"", ""電視機""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,1,桌子,pinyin,Which pinyin exactly matches the lexical tones of 「桌子」?,zhuō zǐ,table,zhuō zǐ,N,"[""zhuō zī"", ""zhuō zì"", ""zhuō zǐ"", ""zhuō zí""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,1,桌子,cloze,Choose the most contextually appropriate word for the blank.,桌子,table,zhuō zǐ,N,"[""友美"", ""媽"", ""週末""]",我剛剛看過，客廳的____上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,1,桌子,pos,Classify the grammatical category of 「桌子」 as used in the sentence.,N,table,zhuō zǐ,N,"[""Loc"", ""Prep"", ""MW""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,1,桌子,synonym,Which expression can best replace 「桌子」 without changing the intended meaning?,桌,table,zhuō zǐ,N,"[""衣櫃"", ""床"", ""燈""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,2,錢包,translation,錢包,wallet,wallet,qiánbāo,N,"[""at / in"", ""this weekend"", ""what""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,2,錢包,reverse,wallet,錢包,wallet,qiánbāo,N,"[""這個週末"", ""什麼"", ""錢包"", ""在""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,2,錢包,listening,🔊 Listen and choose the word you hear.,錢包,wallet,qiánbāo,N,"[""在"", ""這個週末"", ""錢包"", ""什麼""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,2,錢包,pinyin,Choose the correct pinyin for 「錢包」.,qiánbāo,wallet,qiánbāo,N,"[""qiánbào"", ""qiánbáo"", ""qiánbǎo"", ""qiánbāo""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,2,錢包,cloze,Complete the sentence.,錢包,wallet,qiánbāo,N,"[""下午茶"", ""咖啡廳"", ""週末""]",客廳的桌子上有一個____，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,2,錢包,pos,What is the part of speech of 「錢包」?,N,wallet,qiánbāo,N,"[""Loc"", ""Adj"", ""Quant""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,easy,1,2,錢包,synonym,Which word or phrase is closest in meaning to 「錢包」?,皮夾,wallet,qiánbāo,N,"[""週末"", ""我"", ""友美""]",客廳的桌子上有一個錢包，是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,2,錢包,translation,Choose the best English meaning of 「錢包」.,wallet,wallet,qiánbāo,N,"[""afternoon"", ""Youmei (person’s name)"", ""home""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,2,錢包,reverse,Choose the Chinese word for “wallet”.,錢包,wallet,qiánbāo,N,"[""下午"", ""友美"", ""錢包"", ""家""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,2,錢包,listening,🔊 Listen and choose the word you hear.,錢包,wallet,qiánbāo,N,"[""家"", ""錢包"", ""下午"", ""友美""]",,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,2,錢包,pinyin,Choose the correct pinyin and tone pattern for 「錢包」.,qiánbāo,wallet,qiánbāo,N,"[""qiánbào"", ""qiánbáo"", ""qiánbāo"", ""qiánbǎo""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,2,錢包,cloze,Choose the word that best completes the sentence.,錢包,wallet,qiánbāo,N,"[""咖啡廳"", ""冰淇淋"", ""友美""]",我記得客廳的桌子上有一個____，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,2,錢包,pos,"In this sentence, what part of speech is 「錢包」?",N,wallet,qiánbāo,N,"[""Adj"", ""MW"", ""Quant""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,medium,1,2,錢包,synonym,"In this lesson context, which expression is closest in meaning to 「錢包」?",皮夾,wallet,qiánbāo,N,"[""週末"", ""冰淇淋"", ""下午茶""]",我記得客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,2,錢包,translation,"In 「我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？」, what does 「錢包」 mean?",wallet,wallet,qiánbāo,N,"[""shoes"", ""thing / item"", ""pants""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,2,錢包,reverse,Which Chinese word best matches “wallet” in this lesson context?,錢包,wallet,qiánbāo,N,"[""鞋子"", ""褲子"", ""錢包"", ""東西""]",我剛剛看過，客廳的桌子上有一個錢包，那個是不是你的？,verified_v3_book_locked,ok,,2
custom-story-1785235297869,我的錢包在哪裡？,True,5,hard,1,2,錢包,listening,🔊 Listen and choose the word you hear.,錢包,wallet,qiánbāo,N,"[""鞋子"", ""東西"", ""錢包"", ""褲子""]",,verified_v3_book_locked,ok,,2
