alignment_success,annotation_id,annotation_version,annotator_id,audio_duration_ms,audio_path,audio_qc_annotator_id,audio_qc_expected_usable,audio_qc_notes,audio_qc_predicted_usable,audio_qc_reasons,audio_qc_reviewed_at,audio_qc_status,char_alignment_status,char_end_ms,char_start_ms,character,character_index,confidence,confidence_correct,consent_note,corpus,correct_expected,correct_incorrect,correct_predicted,dataset_split,detected_tone,device,expected_pinyin,expected_tone,high_confidence_pass,human_usable_boundary,is_sealed_test,learner_l1,level,model_version,notes,parent_id,phone,phone_boundary_error_ms,phone_boundary_status,phone_confidence,phone_detected,phone_end_ms,phone_expected,phone_gold_source,phone_index,phone_start_ms,pinyin,produced_tone,recording_id,review_status,reviewed_at,row_type,sample_rate_hz,schema_version,session_id,source_url,speaker_id,teacher_agreement,teacher_consensus,tone_confidence,tone_label_status,tone_probability_t1,tone_probability_t2,tone_probability_t3,tone_probability_t4,tone_probability_t5,transcript
,abb397c583be951b,,,,S7_Cassadra Chor.m4a,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,american,intermediate,,,,,,needs_annotation,,,,,,,,,,S7_Cassadra Chor.m4a,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S7,,,,needs_annotation,,,,,,"今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。

我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。

教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。

我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。"
,5a45ce47b7490d96,,,,S8.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,S8.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S8,,,,needs_annotation,,,,,,
,9e031dd0a62f0b99,,,,S8_Caroline Ringquist.m4a,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,american,intermediate,,,,,,needs_annotation,,,,,,,,,,S8_Caroline Ringquist.m4a,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S8,,,,needs_annotation,,,,,,"今天早上我有一節聽力課。大概昨天夜裡沒睡好，所以起晚了。這下我急壞了，因為開學才半個多月，我已經遲到過兩次了！老師不但記住了我的名字，而且還說，下一次我要是再遲到的話，他就不讓我進教室了。

我想去洗洗臉，哎？洗澡間的燈怎麽不亮了？算了，反正沒時間了。我又穿上昨天脫下的那身衣服，騎上車就往學校趕。

教室裡坐著很多學生，可是安靜極了，連一點兒聲音也沒有。看來老師還沒到。我趕快找到一個空座位坐好。這個時候，我忽然發現，周圍的人都是我的中學同學，每個人的面前還擺著一本數學課本。太奇怪了，這節課不是聽力嗎?怎麽會變成了我最討厭的高中數學課呢？還有，我跟同學們打招呼，他們都不答應，只是看著我笑。笑什麽？是因為我沒洗臉，沒梳頭，也沒刮胡子，還是因為我又穿了兩只顏色不同的襪子？正當我不知道該怎麽辦的時候，「叮鈴鈴」，上課鈴響了。

我一下子就醒了，睜開眼睛，看了看床頭的鬧鐘：六點半。我打開窗戶，天還沒亮呢。我呼吸了一口新鮮空氣，心裡得意地想，今天肯定不會遲到了。"
,50c0f971efaa5ad6,,,,S9.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,S9.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S9,,,,needs_annotation,,,,,,
,ee4f9b97ae3b1e51,,,,text2_S1.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S1.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S1,,,,needs_annotation,,,,,,
,90cc3d9bd5c3c4f9,,,,text2_S11.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S11.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S11,,,,needs_annotation,,,,,,
,8a848d83ab5f0138,,,,text2_S14.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S14.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S14,,,,needs_annotation,,,,,,
,b6621c7ac6b147b2,,,,text2_S15.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S15.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S15,,,,needs_annotation,,,,,,
,72fd806410ad6abb,,,,text2_S2.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S2.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S2,,,,needs_annotation,,,,,,
,ac2106c0039d158f,,,,text2_S4.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S4.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S4,,,,needs_annotation,,,,,,
,ca6156c6111b97e2,,,,text2_S5.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S5.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S5,,,,needs_annotation,,,,,,
,c690ba4cb6bee72a,,,,text2_S6.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S6.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S6,,,,needs_annotation,,,,,,
,0a607e0d9ee2ff0b,,,,text2_S7.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S7.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S7,,,,needs_annotation,,,,,,
,4e65d11e1824f3e8,,,,text2_S9.wav,,,,,,,needs_review,needs_annotation,,,,,,,Corpus page states participants consented to publication; retain source citation.,NTU Speech Corpus for L2 Mandarin,,,,unassigned,,,,,,,False,unknown,unknown,,,,,,needs_annotation,,,,,,,,,,text2_S9.wav,needs_annotation,,audio,,,,https://sites.google.com/site/tehsinphono/resources/mandarin-learners-speech-bank,S9,,,,needs_annotation,,,,,,
